customer_id,age,gender,city,county,signup_date,last_purchase_date,tenure_months,monthly_charges,total_charges,plan_type,payment_method,contract,num_support_tickets,has_internet,data_usage_gb,is_senior_citizen,dependents,device_model,referrer,feedback_text,churn
CUST001070,26.0,male,Mombasa,Meru,24-Jul-21,31/10/2021,50.0,2463.6,122768.65,Premium,Mpesa,Month-to-month,0.0,No,0.0,Yes,No,Realme S34,Billboard,"Stable internet, happy so far. (pls)",No
CUST001071,19.0,Male,Naivasha,Nakuru,20-Oct-22,9/13/2022,35.0,"KES 1,751.49",61156.72,Standard,Cash,Two year,2.0,Y,90.96,No,no,Apple A12,Friend,Support was helpful via M-Pesa reversal.,No
CUST001072,16.0,F,Nyeri,Kiambu,1/2/2024,2021/13/40,19.0,827.9,15895.62,Basic,Bank transfer,Unknown,3.0,Yes,47.48,0,No,Vivo Note35,TV,Support was helpful via M-Pesa reversal. (pls),No
CUST001073,15.0,F,Naivasha,Kisumu,8/31/2023,3/26/2024,24.0,1447.46,34493.54,Standard,M-Pesa,Month-to-month,3.0,0,0.0,No,yes,Realme Note51,X,Unknown,Yes
CUST001074,57.0,F,Naivasha,Kiambu,25/01/2020,31/01/2020,68.0,561.75,Unknown,Basic,Cash,Month-to-month,0.0,FALSE,0.0,Yes,Yes,Samsung S14,Radio,Network drops sometimes in the evening.,No
CUST001075,36.0,Female,Mombasa,Mombasa,7/4/2022,5/23/2022,38.0,1920.54,72904.91,Standard,Unknown,Two year,3.0,FALSE,0.0,1,No,Tecno S30,Radio,"Stable internet, happy so far.",No
CUST001076,56.0,male,Nairobi,Kisumu,15-Oct-23,9/4/2023,23.0,"KES 1,147.84",26751.56,Standard,Mpesa,One year,2.0,TRUE,11.97,1,Yes,Unknown,Friend,Unknown,No
CUST001077,40.0,female,Nairobi ,Machakos,4/7/2022,15-Sep-22,38.0,"KES 3,534.45",Unknown,Premium,Mpesa,One year,3.0,TRUE,12.22,No,no,Xiaomi S38,Twitter/X,"Stable internet, happy so far.",No
CUST001078,42.0,male,Nrb,Unknown,11/10/2021,28/01/2022,46.0,637.36,29611.04,Basic,Mpesa,Month-to-month,5.0,No,0.0,No,No,Unknown,Unknown,Overcharged? Not sure.,No
CUST001079,47.0,Male,Naivasha,Kisumu,14-Mar-23,8/5/2023,30.0,"KES 1,292.56",38974.83,Standard,Mpesa,Month-to-month,1.0,Y,48.44,1,Yes,Vivo A41,TV,Switching from competitor soon.,Yes
CUST001080,26.0,Male,Nrb,Nakuru,9/17/2020,4/11/2021,60.0,not available,35604.64,Basic,M-Pesa,Month-to-month,1.0,1,76.81,Yes,yes,Apple A12,Unknown,Support was helpful via M-Pesa reversal.,No
CUST001081,41.0,F,Nairobi ,Unknown,26-Apr-24,1/15/2025,16.0,Unknown, ,basic,Mpesa,Month-to-month,1.0,Yes,98.0,0,yes,Vivo Y29,Unknown,Switching from competitor soon.,No
CUST001082,42.0,male,Nakuru,Meru,2/10/2019,5-Feb-20,72.0,951.3,68290.51,Basic,Credit card,One year,2.0,1,55.27,1,yes,Vivo A28,Unknown,Great service!,No
CUST001083,34.0,Female,Eldoret,Nyeri,9/1/2020,3/11/2021,68.0,801.22,54156.16,Basic,M-Pesa,Month-to-month,2.0,No,0.0,1,Yes,Infinix S90,Twitter/X,Overcharged? Not sure.,Yes
CUST001084,28.0,F,Machakos,Nakuru,12/16/2019,3/23/2020,69.0,1158.32,80148.21,Standard,Credit card,Month-to-month,2.0,0,0.0,No,No,Unknown,Billboard,Switching from competitor soon.,No
CUST001085,18.0,Unknown,Nairobi,Machakos,17/01/2020,9/3/2020,68.0,745.1, ,Basic,Credit card,Month-to-month,2.0,FALSE,0.0,1,no,Oppo C89,Radio,Sawa kabisa!,No
CUST001086,27.0,Other,Meru,Kisumu,11/4/2023,12/14/2023,22.0,679.04,Unknown,Basic,Bank transfer,Month-to-month,2.0,N,0.0,1,Yes,Samsung C15,Unknown,Fiber upgrade requested.,No
CUST001087,34.0,Other,Eldoret,Machakos,1/31/2020,23-Sep-20,68.0,1970.26,134119.01,Standard,M-Pesa,Month-to-month,1.0,1,11.95,No,no,Unknown,Twitter/X,"Stable internet, happy so far.",Yes
CUST001088,20.0,M,Naivasha,Mombasa,7-Mar-23,6/29/2023,30.0,2175.87,Unknown,Premium,Mpesa,Month-to-month,2.0,No,0.0,No,no,Oppo Note35,Billboard,Support was helpful via M-Pesa reversal.,No
CUST001089,34.0,female,Nrb,Kisumu,6/16/2020,10-Oct-21,63.0,1374.05,86354.42,Standard,M-Pesa,One year,2.0,No,26.35,0,no,Xiaomi S9,X,Switching from competitor soon.,Yes
CUST001090,36.0,male,Kisumu,Meru,3/28/2025,8/21/2025,5.0,750.28,Unknown,Basic,Cash,Two year,1.0,FALSE,0.0,No,no,Xiaomi A85,Unknown,Great service!,No
CUST001091,31.0,Other,Nakuru,Meru,3/9/2019,2/28/2020,73.0,680.78, ,Basic,M-Pesa,Month-to-month,0.0,1,11.48,0,Unknown,Samsung C15,Facebook,Overcharged? Not sure.,Yes
CUST001092,49.0,Female,Nairobi,Kiambu,7/30/2025,18-Dec-25,1.0,1942.69,1960.19,Standard,Credit card,Month-to-month,1.0,Yes,47.28,0,No,Samsung A36,Google,App keeps logging me out.,No
CUST001093,145.0,Male,Niarobi,Nakuru,4/19/2025,3-Sep-25,39.0,1886.01,Unknown,Standard,Unknown,Two year,0.0,FALSE,0.0,No,Yes,Nokia P27,Unknown,Unknown,No
CUST001094,30.0,male,Thika,Unknown,19-Apr-25,3/18/2026,4.0,"KES 1,098.02",Unknown,Standard,Unknown,One year,2.0,0,0.0,No,Yes,Unknown,TV,Great service!,Yes
CUST001095,54.0,Female,Meru,Meru,12-Sep-22,16/08/2023,36.0,not available,Unknown,Basic,MPesa,Month-to-month,3.0,Yes,84.91,Yes,Yes,Nokia S48,Twitter/X,Too expensive for the value.,No
CUST001096,52.0,M,Meru,Mombasa,5/15/2020,11/7/2020,64.0,602.77, ,Basic,Credit card,1-yr,1.0,0,0.0,No,yes,Oppo Y82,Radio,Sawa kabisa!,No
CUST001097,45.0,F,Eldoret,Nakuru,10/8/2023,1/9/2024,25.0,1381.72,34786.44,Standard,Mpesa,Unknown,1.0,TRUE,71.91,No,yes,Realme S32,Friend,Customer care took long to respond.,Yes
CUST001098,52.0,M,Nakuru,Kiambu,19-Dec-22,3/9/2025,33.0,949.56,31476.64,Basic,Bank transfer,One year,3.0,Yes,37.59,1,No,Realme S34,Billboard,Overcharged? Not sure.,No
CUST001099,18.0,M,Nairobi ,Mombasa,29/09/2023,1/8/2024,23.0,820.8,19181.51,basic,Mpesa,One year,1.0,TRUE,62.95,No,Unknown,Tecno S30,Unknown,Switching from competitor soon.,No
CUST001100,54.0,F,Unknown,Kiambu,30-Jul-19,27-Jun-20,74.0,1751.55,129788.06,Standard,MPesa,Month-to-month,4.0,1,90.52,0,No,Realme S84,Billboard,Switching from competitor soon.,No
CUST001101,27.0,male,Niarobi,Nakuru,24/03/2022,31-Jan-23,42.0,661.65,27605.88,Basic,Cash,One year,1.0,Y,73.81,0,No,Unknown,Facebook,Unknown,Yes
CUST001102,23.0,female,Nrb,Unknown,2021/13/40,4/6/2022,38.0,1425.65,54216.16,Standard,MPesa,Month-to-month,2.0,No,26.35,Yes,No,Unknown,Friend,Switching from competitor soon.,No
CUST001103,28.0,Other,Kisumu,Mombasa,11/12/2022,15/12/2022,33.0,660.53,21602.09,Unknown,M-Pesa,One year,1.0,No,0.0,0,Yes,Nokia C88,Unknown,Customer care took long to respond.,No
CUST001104,27.0,Other,Nrb,Mombasa,2/29/2020,20/11/2021,67.0,3024.99,202704,Premium,Mpesa,Two year,1.0,TRUE,79.2,0,no,Oppo S69,Friend,Switching from competitor soon.,No
CUST001105,19.0,Male,Nyeri,Machakos,2021/13/40,7/20/2025,2.0,1322.95,2490.51,Standard,Cash,One year,3.0,No,26.35,1,No,Vivo Y29,Google,Please call me back.,Yes
CUST001106,17.0,Other,Nrb,Nairobi,9/9/2024,10/20/2024,12.0,1782.08,21413.25,Standard,M-Pesa,One year,2.0,0,26.35,0,Yes,Samsung A76,Billboard,"Stable internet, happy so far.",No
CUST001107,43.0,Female,Mombasa,Kisumu,21-May-21,3/7/2022,-52.0,1489.11,Unknown,Standard,Cash,Month-to-month,0.0,Y,86.43,1,Yes,Vivo A28,Unknown,Too expensive for the value.,Yes
CUST001108,31.0,male,Mombasa,Kiambu,25-Sep-20,10/20/2020,60.0,1276.77,76596.62,Standard,Credit card,Month-to-month,0.0,1,72.86,0,no,Vivo Note35,Twitter/X,Switching from competitor soon.,No
CUST001109,34.0,Male,Mombasa,Kiambu,5/29/2024,6/22/2024,15.0,931.82,13569.1,Basic,Cash,Month-to-month,0.0,Yes,34.97,0,No,Infinix Note29,Billboard,"Stable internet, happy so far.",No
CUST001110,35.0,M,Nairobi ,Nakuru,7/7/2021,11/18/2021,50.0,1391.25,69665.71,Standard,MPesa,Month-to-month,0.0,No,26.35,1,yes,Apple S44,Radio,Support was helpful via M-Pesa reversal.,No
CUST001111,28.0,Other,Meru,Nakuru,19-Mar-20,9-Jan-21,66.0,not available,Unknown,basic,Cash,Month-to-month,0.0,FALSE,26.35,0,no,Tecno S30,Facebook,Please call me back.,No
CUST001112,37.0,Male,Mombasa,Nakuru,12/5/2022,3/26/2023,33.0,"KES 2,897.16","95,518.41",Premium,M-Pesa,Two year,2.0,Yes,86.76,1,Unknown,Huawei A59,TV,Overcharged? Not sure.,No
CUST001113,40.0,M,Nyeri,Nakuru,3/28/2025,5/23/2025,5.0,2435.78,Unknown,Premium,Mpesa,Month-to-month,1.0,Yes,83.5,Yes,yes,Apple Y34,Google,App keeps logging me out.,No
CUST001114,32.0,male,Eldoret,Unknown,2/14/2023,10/14/2023,31.0,1276.81,39480.64,Standard,Bank transfer,Month-to-month,2.0,N,26.35,No,no,Vivo Note35,Unknown,Please call me back.,No
CUST001115,33.0,Other,Unknown,Nakuru,4/15/2020,18-Nov-20,65.0,624.62,40519.06,Basic,MPesa,Month-to-month,1.0,No,26.35,No,no,Infinix Note44,Billboard,Unknown,No
CUST001116,38.0,Female,Nyeri,Nyeri,2/15/2022,20/02/2023,43.0,3439.68,148042.96,Premium,Cash,Month-to-month,2.0,0,0.0,Yes,no,Oppo C32,TV,Unknown,Yes
CUST001117,46.0,M,Nairobi,Kiambu,6/9/2025,10/28/2025,2.0,1337.28,2847.62,Standard,Cash,Month-to-month,4.0,1,59.42,1,No,Unknown,Radio,Sawa kabisa!,Yes
CUST001118,40.0,female,Nrb,Mombasa,15-Jul-21,22/08/2021,39.0,1284.15,Unknown,Standard,Mpesa,Two year,2.0,TRUE,21.57,Yes,Unknown,Realme Note51,Radio,App keeps logging me out.,No
CUST001119,17.0,female,Meru,Meru,24-Oct-23,7/7/2024,22.0,1477.11,32506.91,Standard,MPesa,Two year,1.0,0,0.0,0,yes,Nokia C47,Radio,App keeps logging me out.,Yes
CUST001120,38.0,Female,Thika,Machakos,4/16/2025,8/17/2025,4.0,not available,2960.43,Basic,Credit card,Month-to-month,1.0,No,26.35,1,Yes,Huawei P74,Unknown,Unknown,No
CUST001121,34.0,Male,Naivasha,Nairobi,30-Mar-25,4/5/2026,4.0,655.63,2051.3,Basic,Bank transfer,One year,2.0,1,62.29,No,Yes,Realme Y41,Unknown,Customer care took long to respond.,No
CUST001122,25.0,M,Niarobi,Kisumu,18-Apr-19,10/7/2019,77.0,3029.7,"233,213.89",Premium,Mpesa,Unknown,3.0,Yes,806.21,0,no,Huawei C80,Unknown,Switching from competitor soon.,No
CUST001123,54.0,male,Nairobi ,Nairobi,31/12/2021,2021/13/40,44.0,1412.09,61985.3,Standard,M-Pesa,One year,3.0,Yes,80.87,No,no,Samsung S14,Facebook,Great service!,No
CUST001124,17.0,Other,Meru,Mombasa,29/04/2019,1/3/2021,77.0,1999.86,Unknown,Standard,Mpesa,Month-to-month,1.0,Yes,46.93,0,yes,Samsung C15,Google,Please call me back.,Yes
CUST001125,33.0,Female,Nairobi,Mombasa,1/8/2021,5/4/2021,56.0,1537.52,86346.71,Standard,Cash,One year,1.0,Yes,107.87,No,no,Huawei P74,Friend,Support was helpful via M-Pesa reversal.,No
CUST001126,26.0,female,Nairobi ,Nairobi,1/24/2022,13-Aug-22,43.0,2156.38,92691.59,Premium,Cash,Month-to-month,0.0,FALSE,26.35,1,Unknown,Apple A12,Unknown,Fiber upgrade requested.,No
CUST001127,34.0,Male,Nairobi ,Nakuru,6/19/2022,12/7/2022,39.0,1281.62,49726.12,Standard,Cash,Two year,3.0,1,37.0,No,Yes,Unknown,Unknown,Unknown,Yes
CUST001128,31.0,Other,Eldoret,Meru,10/23/2022,19-Jan-23,34.0,1212.24,41242.74,Standard,MPesa,1-yr,2.0,Y,112.12,No,yes,Tecno Y78,Radio,Overcharged? Not sure.,Yes
CUST001129,44.0,Male,Niarobi,Nyeri,12/8/2022,3/31/2023,33.0,"KES 2,191.88",72174.12,Premium,Mpesa,Two year,4.0,Yes,107.84,No,yes,Samsung S29,TV,Please call me back.!!!,No
CUST001130,32.0,M,Meru,Kisumu,13/01/2021,14-Dec-20,56.0,1517.15,Unknown,Standard,Credit card,Two year,2.0,1,70.1,No,Yes,Samsung S29,Unknown,Switching from competitor soon.,No
CUST001131,145.0,Male,Eldoret,Kiambu,8/9/2020,19-Aug-20,61.0,807,49159.6,Basic,Mpesa,Month-to-month,0.0,TRUE,70.85,No,no,Realme S84,Friend,Sawa kabisa!,No
CUST001132,38.0,M,Meru,Mombasa,5/8/2025,28/07/2025,3.0,860.66,2658.72,Basic,Mpesa,Month-to-month,2.0,0,0.0,Yes,no,Unknown,Google,Great service!,No
CUST001133,53.0,M,Nyeri,Nyeri,6/30/2023,7/8/2023,26.0,1065.23,27984.59,Standard,Mpesa,One year,3.0,N,0.0,1,no,Oppo Note35,Radio,Fiber upgrade requested.,Yes
CUST001134,20.0,female,Unknown,Kiambu,13-Oct-19,1-Apr-20,71.0,1171.72,83443.43,Standard,Bank transfer,Month-to-month,3.0,TRUE,68.86,No,no,Realme S84,Unknown,Customer care took long to respond.,No
CUST001135,67.0,female,Nakuru,Nakuru,4/8/2020,10/29/2021,61.0,935.02,56951.2,Basic,Cash,Two year,2.0,Yes,47.01,0,yes,Unknown,Facebook,Switching from competitor soon.!!!,No
CUST001136,18.0,F,Eldoret,Nyeri,1/11/2020,1/2/2020,68.0,1724.47,117244.26,Standard,Bank transfer,Month-to-month,3.0,Yes,48.49,No,Yes,Realme S34,Unknown,Please call me back.,No
CUST001137,0.0,F,Naivasha,Kisumu,12/12/2024,2/15/2025,8.0,3607.23,"29,086.12",Premium,Cash,One year,3.0,N,0.0,1,yes,Vivo Y29,Unknown,Fiber upgrade requested.,No
CUST001138,53.0,male,Nakuru,Nakuru,5/31/2021,11/26/2021,51.0,896.09,45493,Basic,M-Pesa,Unknown,2.0,1,80.57,Yes,yes,Vivo C42,Friend,App keeps logging me out.,Yes
CUST001139,45.0,Male,Meru,Nyeri,3/21/2023,9/16/2026,29.0,"KES 2,249.55",65197.49,Premium,Mpesa,One year,2.0,Y,35.84,0,no,Unknown,Google,Too expensive for the value.,No
CUST001140,22.0,Other,Kisumu,Unknown,16-Sep-23,29/10/2023,23.0,866.91, ,Basic,Credit card,Month-to-month,1.0,No,0.0,No,yes,Xiaomi A49,Google,Please call me back.,No
CUST001141,42.0,male,Machakos,Nakuru,2/2/2024,1/29/2025,19.0,2396.51,45568.84,Premium,MPesa,Month-to-month,1.0,No,0.0,No,No,Vivo A28,Billboard,Overcharged? Not sure.,No
CUST001142,33.0,Other,Nairobi ,Meru,28-Oct-22,28-Sep-23,34.0,1743.06,59219.89,Standard,MPesa,Month-to-month,4.0,Y,28.64,1,Yes,Vivo Note35,X,Please call me back.??,Yes
CUST001143,37.0,male,Nyeri,Uasin Gishu,24-Feb-23,5/19/2023,30.0,1526.7,45382.59,Standard,Credit card,One year,1.0,1,88.09,No,No,Unknown,Twitter/X,Fiber upgrade requested.,No
CUST001144,33.0,Female,Mombasa,Unknown,6/30/2022,11-Jul-22,38.0,618.16, ,basic,Cash,Month-to-month,2.0,No,0.0,No,No,Realme S84,Facebook,Too expensive for the value.,No
CUST001145,45.0,Unknown,Unknown,Nakuru,21/08/2022,6/21/2023,37.0,1333.74,49470.39,Standard,Mpesa,2-yr,5.0,1,32.47,0,no,Unknown,Unknown,Unknown,Yes
CUST001146,60.0,Other,Thika,Nairobi,5/13/2025,11/18/2025,3.0,1549.01,"4,629.55",Standard,Cash,Month-to-month,2.0,TRUE,70.16,No,no,Apple Y34,Facebook,Please call me back.,No
CUST001147,20.0,male,Eldoret,Kisumu,14-Dec-19,18/07/2020,69.0,1915.68,132396.5,Standard,Unknown,Month-to-month,2.0,Yes,67.35,Yes,Yes,Nokia C10,X,Unknown,No
CUST001148,7.0,Male,Machakos,Nakuru,4-Aug-19,11/23/2019,74.0,-166.64,"-12,352.30",Premium,Bank transfer,One year,1.0,Yes,112.88,Yes,Yes,Realme Y41,Unknown,Network drops sometimes in the evening.,No
CUST001149,39.0,Male,Kisumu,Kiambu,9/29/2020,7/10/2020,60.0,554.31,33416.01,basic,Mpesa,Month-to-month,3.0,N,0.0,0,yes,Samsung A36,X,Customer care took long to respond.,Yes
CUST001150,35.0,female,Meru,Meru,6/10/2020,2/10/2021,59.0,1684.58,"99,483.05",Standard,Credit card,Month-to-month,2.0,No,26.35,No,No,Vivo A28,Facebook,Too expensive for the value.,No
CUST001151,19.0,F,Kisumu,Unknown,7/23/2019,7/7/2021,74.0,2626.77,194551.74,Premium,M-Pesa,One year,4.0,1,61.02,1,Yes,Vivo A30,Facebook,Switching from competitor soon.,Yes
CUST001152,21.0,M,Meru,Nyeri,12/1/2019,22-Jan-20,39.0,3599.7,Unknown,Premium,MPesa,Month-to-month,4.0,0,0.0,1,yes,Realme S34,Unknown,Support was helpful via M-Pesa reversal.,No
CUST001153,31.0,Female,Meru,Kiambu,1/19/2022,7/8/2022,44.0,2794.75,123152.17,Premium,Cash,Month-to-month,1.0,N,0.0,Yes,yes,Nokia C35,Google,Too expensive for the value.,No
CUST001154,16.0,Unknown,Nrb,Machakos,12/20/2023,13-Sep-24,20.0,KES 886.14, ,basic,Bank transfer,One year,1.0,Y,13.32,Yes,yes,Unknown,Unknown,Fiber upgrade requested.,Yes
CUST001155,49.0,Female,Nairobi ,Nakuru,10/3/2023,25/12/2023,23.0,Unknown, ,Basic,Cash,One year,0.0,TRUE,91.28,0,No,Nokia S48,Google,Unknown,Yes
CUST001156,23.0,M,Kisumu,Nakuru,6/12/2024,16-Apr-25,14.0,-160.47,-2318.11,Standard,M-Pesa,Month-to-month,2.0,0,0.0,No,no,Samsung A36,Billboard,Great service!,No
CUST001157,58.0,female,Nakuru,Unknown,16-Dec-23,7/14/2024,20.0,Unknown,17753.68,Basic,MPesa,Month-to-month,1.0,Yes,97.53,0,yes,Apple S44,Radio,App keeps logging me out.,No
CUST001158,25.0,male,Nairobi,Uasin Gishu,24-Aug-23,7/19/2024,24.0,1907.89,45863.69,Standard,M-Pesa,One year,5.0,N,26.35,0,yes,Xiaomi S9,Unknown,Please call me back.,No
CUST001159,11.0,Male,Nairobi ,Nakuru,1/23/2022,3/6/2022,44.0,575.67,25106.47,Basic,Mpesa,Month-to-month,1.0,0,0.0,Yes,no,Samsung C70,Friend,Unknown,No
CUST001160,34.0,Other,Nairobi,Nairobi,1-Jun-21,6/4/2021,51.0,814.99,"41,484.00",Basic,MPesa,One year,1.0,N,26.35,No,yes,Huawei Note11,Friend,Unknown,No
CUST001161,19.0,Other,Nairobi,Machakos,9/29/2024,2021/13/40,11.0,913.87,10038.24,Basic,M-Pesa,Month-to-month,2.0,1,68.05,0,Yes,Tecno S84,Billboard,Network drops sometimes in the evening.,No
CUST001162,51.0,Other,Naivasha,Kiambu,4/11/2020,6/7/2020,65.0,539.47,34996.09,Basic,Cash,Month-to-month,2.0,No,0.0,Yes,Yes,Realme S34,Billboard,Great service!,Yes
CUST001163,40.0,male,Niarobi,Unknown,14/11/2022,12/17/2022,34.0,3505.45, ,Premium,Credit card,One year,4.0,N,26.35,0,yes,Tecno S30,Unknown,Sawa kabisa!,No
CUST001164,43.0,Female,Naivasha,Nakuru,10/27/2023,2/4/2024,22.0,888.01,19746.8,Basic,MPesa,Two year,3.0,N,0.0,0,No,Xiaomi S38,Unknown,Fiber upgrade requested.,No
CUST001165,41.0,Female,Thika,Nakuru,30/03/2020,4/16/2020,66.0,773.89,51071.99,Basic,M-Pesa,Month-to-month,3.0,FALSE,0.0,No,no,Realme S84,Radio,Unknown,No
CUST001166,32.0,female,Unknown,Meru,3/6/2022,4/1/2022,42.0,1619.96, ,Standard,Cash,2-yr,0.0,FALSE,0.0,1,Yes,Vivo A28,Unknown,Network drops sometimes in the evening.,No
CUST001167,18.0,Other,Meru,Unknown,2021/13/40,19/12/2025,0.0,1778.73,12.38,Standard,Cash,Month-to-month,1.0,FALSE,0.0,1,No,Oppo C89,X,Network drops sometimes in the evening.,Yes
CUST001168,51.0,Other,Naivasha,Mombasa,6/16/2024,11/12/2024,14.0,3962.5,55615.18,Premium,Bank transfer,Month-to-month,2.0,N,0.0,No,Yes,Xiaomi P59,Friend,Sawa kabisa!,No
CUST001169,30.0,Other,Kisumu,Nakuru,11/28/2024,5/16/2025,9.0,741.65, ,Basic,M-Pesa,Month-to-month,1.0,TRUE,30.6,Yes,no,Nokia C35,Unknown,Sawa kabisa!...,Yes
CUST001170,15.0,Female,Naivasha,Unknown,6/7/2019,10/3/2019,75.0,3954.1, ,Premium,Mpesa,Month-to-month,2.0,FALSE,0.0,Yes,Yes,Samsung C15,TV,Unknown,No
CUST001171,26.0,F,Nyeri,Nyeri,6/22/2021,8/29/2022,51.0,3855.59,196992.32,Premium,Bank transfer,1-yr,1.0,TRUE,35.66,1,No,Xiaomi P59,Billboard,Too expensive for the value.,No
CUST001172,21.0,female,Naivasha,Uasin Gishu,7/6/2023,22/01/2024,27.0,1617.54,43898.13,Standard,MPesa,Month-to-month,0.0,FALSE,0.0,0,yes,Xiaomi A49,Twitter/X,Support was helpful via M-Pesa reversal.,No
CUST001173,38.0,M,Nairobi,Nyeri,8/13/2019,4/10/2019,73.0,1323.47,96915.89,Standard,Credit card,One year,4.0,No,0.0,No,no,Unknown,TV,Network drops sometimes in the evening.,No
CUST001174,31.0,male,Kisumu,Meru,1-Feb-19,9/7/2019,80.0,613.16,49223.53,Basic,Cash,Month-to-month,2.0,FALSE,0.0,No,no,Samsung S29,Friend,Network drops sometimes in the evening.,Yes
CUST001175,-3.0,male,Naivasha,Unknown,4/17/2021,16/08/2021,53.0,2271.96,120366.87,Premium,Credit card,Month-to-month,2.0,Y,88.19,No,Yes,Vivo Y29,Unknown,Switching from competitor soon.,No
CUST001176,44.0,M,Nrb,Nakuru,5/19/2022,10/13/2022,40.0,1561.54,62643.4,Standard,MPesa,Month-to-month,4.0,Y,54.84,No,yes,Infinix P1,TV,Please call me back.,Yes
CUST001177,43.0,Male,Kisumu,Kiambu,15-May-21,5/11/2021,52.0,139432.89,7250591.25,Basic,Cash,One year,2.0,No,0.0,1,Yes,Realme C59,Unknown,App keeps logging me out.,Yes
CUST001178,38.0,M,Mombasa,Nairobi,16/07/2020,4-May-21,62.0,801.98,Unknown,Basic,Unknown,Month-to-month,4.0,Yes,0.0,Yes,yes,Vivo Y29,Unknown,Support was helpful via M-Pesa reversal.,No
CUST001179,58.0,female,Unknown,Meru,12-Nov-21,5/28/2022,46.0,804.99,36777.07,Basic,Cash,One year,4.0,Yes,96.34,0,Yes,Huawei C80,Billboard,Support was helpful via M-Pesa reversal.,No
CUST001180,28.0,Male,Mombasa,Mombasa,3/31/2022,5/15/2022,41.0,833.67,34157.33,Basic,MPesa,One year,3.0,No,0.0,0,yes,Xiaomi S9,Unknown,Support was helpful via M-Pesa reversal.,No
CUST001181,37.0,Male,Nrb,Kisumu,5/9/2022,2/4/2023,36.0,2947.46,Unknown,Premium,MPesa,Month-to-month,1.0,N,26.35,0,yes,Samsung C70,Twitter/X,Too expensive for the value.,Yes
CUST001182,55.0,male,Kisumu,Kiambu,5/6/2020,2021/13/40,64.0,3469.75,221814.16,Premium,M-Pesa,One year,1.0,0,0.0,Yes,Yes,Samsung S14,Twitter/X,Support was helpful via M-Pesa reversal.,No
CUST001183,20.0,Female,Meru,Unknown,2/1/2019,6/5/2019,80.0,561.68,Unknown,Basic,Cash,Month-to-month,5.0,0,0.0,Yes,Unknown,Samsung C70,Google,Too expensive for the value.,Yes
CUST001184,59.0,Male,Machakos,Nairobi,30/07/2024,23-Mar-25,13.0,657.44,9030.16,Basic,Cash,Month-to-month,0.0,TRUE,55.02,Yes,No,Infinix Note29,Unknown,Unknown,No
CUST001185,34.0,male,Niarobi,Nairobi,30-Oct-23,2/20/2024,22.0,865.04,18929.78,Basic,Bank transfer,Month-to-month,2.0,No,0.0,1,Yes,Samsung C70,Facebook,"Stable internet, happy so far.",No
CUST001186,40.0,female,Nrb,Meru,12/20/2020,29-Apr-21,57.0,1899.68,107984.54,Standard,Cash,1-yr,2.0,TRUE,29.22,No,No,Unknown,Twitter/X,Fiber upgrade requested.,No
CUST001187,27.0,female,Nyeri,Nakuru,13-Jun-20,12/7/2021,63.0,"KES 2,220.95", ,Premium,Credit card,Month-to-month,3.0,N,26.35,1,No,Apple P45,Friend,Overcharged? Not sure.,Yes
CUST001188,28.0,Female,Kisumu,Nakuru,4/7/2023,12-Feb-23,29.0,1675.02,48681.44,Standard,Credit card,Month-to-month,0.0,No,0.0,Yes,no,Vivo A30,Unknown,Network drops sometimes in the evening.,No
CUST001189,35.0,F,Nairobi,Uasin Gishu,12/21/2024,1/22/2025,5.0,843.83, ,Basic,MPesa,One year,2.0,Yes,38.89,No,No,Samsung A36,Unknown,Support was helpful via M-Pesa reversal.,No
CUST001190,34.0,male,Kisumu,Kiambu,7/31/2021,10/5/2021,49.0,847.59,Unknown,Basic,Cash,Month-to-month,1.0,0,0.0,0,No,Xiaomi S38,Unknown,Great service!,Yes
CUST001191,30.0,female,Meru,Nakuru,11/8/2024,11/13/2024,12.0,1870.57,Unknown,Standard,Credit card,1-yr,5.0,0,26.35,0,no,Realme S32,X,Switching from competitor soon.,No
CUST001192,34.0,Male,Nakuru,Nairobi,7-Apr-25,8/7/2026,39.0,Unknown,Unknown,Unknown,Cash,Two year,1.0,FALSE,0.0,Yes,yes,Apple A12,X,App keeps logging me out.,No
CUST001193,44.0,Female,Nairobi,Machakos,12/21/2022,12/9/2023,32.0,not available, ,Standard,Bank transfer,Two year,2.0,No,0.0,No,no,Nokia C35,Friend,App keeps logging me out.,No
CUST001194,47.0,Male,Nrb,Kisumu,10/23/2019,3/3/2020,71.0,-309.99, ,Basic,Mpesa,1-yr,3.0,Yes,40.48,1,Yes,Oppo Y82,Friend,Unknown,No
CUST001195,61.0,Female,Thika,Nakuru,15/06/2023,24/12/2023,27.0,"KES 1,790.06",48082.37,Standard,Bank transfer,Month-to-month,1.0,No,0.0,No,yes,Oppo Note35,TV,Fiber upgrade requested.,No
CUST001196,28.0,female,Nairobi,Kiambu,6/23/2019,12-Nov-19,75.0,2255.38,169174.15,Premium,M-Pesa,Month-to-month,3.0,No,26.35,1,no,Infinix Note44,Radio,Sawa kabisa!,No
CUST001197,33.0,Male,Nyeri,Kisumu,11/22/2023,7/5/2024,21.0,2970.99,62401.22,Premium,Cash,Month-to-month,0.0,Y,65.18,0,No,Xiaomi P59,Friend,Support was helpful via M-Pesa reversal.,No
