customer_id,age,gender,county,signup_date,last_purchase_date,tenure_months,monthly_charges,total_charges,num_support_tickets,has_internet,data_usage_gb,is_senior_citizen,dependents,device_model,referrer,feedback_text,churn,city_Kisumu,city_Machakos,city_Meru,city_Mombasa,city_Nairobi,city_Nairobi ,city_Naivasha,city_Nakuru,city_Niarobi,city_Nrb,city_Nyeri,city_Thika,plan_type_Premium,plan_type_Standard,plan_type_basic,payment_method_Cash,payment_method_Credit card,payment_method_M-Pesa,payment_method_MPesa,payment_method_Mpesa,contract_2-yr,contract_Month-to-month,contract_One year,contract_Two year
CUST001111,28.0,Other,Nakuru,19-Mar-20,9-Jan-21,66.0,not available,,0.0,FALSE,,0,0,Tecno S30,Facebook,Please call me back.,No,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
CUST001112,37.0,Male,Nakuru,12/5/2022,3/26/2023,33.0,"KES 2,897.16","95,518.41",2.0,Yes,86.76,1,,Huawei A59,TV,Overcharged? Not sure.,No,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
CUST001113,40.0,M,Nakuru,3/28/2025,5/23/2025,5.0,2435.78,,1.0,Yes,83.5,Yes,1,Apple Y34,Google,App keeps logging me out.,No,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
CUST001114,32.0,0,,2/14/2023,10/14/2023,31.0,1276.81,39480.64,2.0,N,,No,0,Vivo Note35,,Please call me back.,No,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
CUST001115,33.0,Other,Nakuru,4/15/2020,18-Nov-20,65.0,624.62,40519.06,1.0,No,,No,0,Infinix Note44,Billboard,,No,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
CUST001116,38.0,Female,Nyeri,2/15/2022,20/02/2023,43.0,3439.68,148042.96,2.0,0,0.0,Yes,0,Oppo C32,TV,,Yes,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False
CUST001117,46.0,M,Kiambu,6/9/2025,10/28/2025,2.0,1337.28,2847.62,4.0,1,59.42,1,No,,Radio,Sawa kabisa!,Yes,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
CUST001118,40.0,1,Mombasa,15-Jul-21,22/08/2021,,1284.15,,2.0,TRUE,21.57,Yes,,Realme Note51,Radio,App keeps logging me out.,No,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
CUST001119,17.0,1,Meru,24-Oct-23,7/7/2024,22.0,1477.11,32506.91,1.0,0,0.0,0,1,Nokia C47,Radio,App keeps logging me out.,Yes,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
CUST001120,38.0,Female,Machakos,4/16/2025,8/17/2025,4.0,not available,2960.43,1.0,No,,1,Yes,Huawei P74,,,No,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
CUST001121,,Male,Nairobi,30-Mar-25,4/5/2026,4.0,655.63,2051.3,,1,62.29,No,Yes,Realme Y41,,Customer care took long to respond.,No,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CUST001122,25.0,M,Kisumu,18-Apr-19,10/7/2019,77.0,3029.7,"233,213.89",3.0,Yes,806.21,0,0,Huawei C80,,Switching from competitor soon.,No,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
CUST001123,54.0,0,Nairobi,31/12/2021,2021/13/40,44.0,1412.09,61985.3,3.0,Yes,80.87,No,0,Samsung S14,Facebook,Great service!,No,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
CUST001124,17.0,Other,Mombasa,29/04/2019,1/3/2021,77.0,1999.86,,1.0,Yes,46.93,0,1,Samsung C15,Google,Please call me back.,Yes,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
CUST001125,33.0,Female,Mombasa,1/8/2021,5/4/2021,56.0,1537.52,86346.71,1.0,Yes,107.87,No,0,Huawei P74,Friend,Support was helpful via M-Pesa reversal.,No,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
CUST001126,26.0,1,Nairobi,1/24/2022,13-Aug-22,43.0,2156.38,92691.59,0.0,FALSE,,1,,Apple A12,,Fiber upgrade requested.,No,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
CUST001127,34.0,Male,Nakuru,6/19/2022,12/7/2022,39.0,1281.62,49726.12,3.0,1,37.0,No,Yes,,,,Yes,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
CUST001128,31.0,Other,Meru,10/23/2022,19-Jan-23,34.0,1212.24,41242.74,2.0,Y,112.12,No,1,Tecno Y78,Radio,Overcharged? Not sure.,Yes,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
CUST001129,44.0,Male,Nyeri,12/8/2022,3/31/2023,33.0,"KES 2,191.88",72174.12,4.0,Yes,107.84,No,1,Samsung S29,TV,Please call me back.!!!,No,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
CUST001130,32.0,M,Kisumu,13/01/2021,14-Dec-20,56.0,1517.15,,,1,70.1,No,Yes,Samsung S29,,Switching from competitor soon.,No,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
CUST001131,145.0,Male,Kiambu,8/9/2020,19-Aug-20,61.0,807,49159.6,0.0,TRUE,70.85,No,0,Realme S84,Friend,Sawa kabisa!,No,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
CUST001132,38.0,M,Mombasa,5/8/2025,28/07/2025,3.0,860.66,2658.72,2.0,0,0.0,Yes,0,,Google,Great service!,No,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
CUST001133,53.0,M,Nyeri,6/30/2023,7/8/2023,26.0,1065.23,27984.59,3.0,N,0.0,1,0,Oppo Note35,Radio,Fiber upgrade requested.,Yes,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
CUST001134,20.0,1,Kiambu,13-Oct-19,1-Apr-20,71.0,1171.72,83443.43,3.0,TRUE,68.86,No,0,Realme S84,,Customer care took long to respond.,No,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
CUST001135,67.0,1,Nakuru,4/8/2020,10/29/2021,61.0,935.02,56951.2,2.0,Yes,47.01,0,1,,Facebook,Switching from competitor soon.!!!,No,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
CUST001136,18.0,F,Nyeri,1/11/2020,1/2/2020,68.0,1724.47,117244.26,3.0,Yes,48.49,No,Yes,Realme S34,,Please call me back.,No,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
CUST001137,0.0,F,Kisumu,12/12/2024,2/15/2025,8.0,3607.23,"29,086.12",3.0,N,0.0,1,1,Vivo Y29,,Fiber upgrade requested.,No,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
CUST001138,53.0,0,Nakuru,5/31/2021,11/26/2021,51.0,896.09,45493,2.0,1,80.57,Yes,1,Vivo C42,Friend,App keeps logging me out.,Yes,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
CUST001139,45.0,Male,Nyeri,3/21/2023,9/16/2026,29.0,"KES 2,249.55",65197.49,2.0,Y,35.84,0,0,,Google,Too expensive for the value.,No,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
CUST001140,22.0,Other,,16-Sep-23,29/10/2023,23.0,866.91, ,1.0,No,0.0,No,1,Xiaomi A49,Google,Please call me back.,No,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
CUST001141,42.0,0,Nakuru,2/2/2024,1/29/2025,19.0,2396.51,45568.84,1.0,No,0.0,No,No,Vivo A28,Billboard,Overcharged? Not sure.,No,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
CUST001142,33.0,Other,Meru,28-Oct-22,28-Sep-23,34.0,1743.06,59219.89,4.0,Y,28.64,1,Yes,Vivo Note35,X,Please call me back.??,Yes,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
CUST001143,37.0,0,Uasin Gishu,24-Feb-23,5/19/2023,30.0,1526.7,45382.59,1.0,1,88.09,No,No,,Twitter/X,Fiber upgrade requested.,No,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
CUST001144,33.0,Female,,6/30/2022,11-Jul-22,38.0,618.16, ,2.0,No,0.0,No,No,Realme S84,Facebook,Too expensive for the value.,No,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
CUST001145,45.0,,Nakuru,21/08/2022,6/21/2023,37.0,1333.74,49470.39,5.0,1,32.47,0,0,,,,Yes,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
CUST001146,60.0,Other,Nairobi,5/13/2025,11/18/2025,3.0,1549.01,"4,629.55",2.0,TRUE,70.16,No,0,Apple Y34,Facebook,Please call me back.,No,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False
CUST001147,20.0,0,Kisumu,14-Dec-19,18/07/2020,69.0,1915.68,132396.5,2.0,Yes,67.35,Yes,Yes,Nokia C10,X,,No,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
CUST001148,7.0,Male,Nakuru,4-Aug-19,11/23/2019,74.0,-166.64,"-12,352.30",1.0,Yes,112.88,Yes,Yes,Realme Y41,,Network drops sometimes in the evening.,No,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
CUST001149,39.0,Male,Kiambu,9/29/2020,7/10/2020,60.0,554.31,33416.01,3.0,N,0.0,0,1,Samsung A36,X,Customer care took long to respond.,Yes,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
CUST001150,35.0,1,Meru,6/10/2020,2/10/2021,59.0,1684.58,"99,483.05",2.0,No,,No,No,Vivo A28,Facebook,Too expensive for the value.,No,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
CUST001151,19.0,F,,7/23/2019,7/7/2021,74.0,2626.77,194551.74,4.0,1,61.02,1,Yes,Vivo A30,Facebook,Switching from competitor soon.,Yes,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
CUST001152,21.0,M,Nyeri,12/1/2019,22-Jan-20,,3599.7,,4.0,0,0.0,1,1,Realme S34,,Support was helpful via M-Pesa reversal.,No,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
CUST001153,31.0,Female,Kiambu,1/19/2022,7/8/2022,44.0,2794.75,123152.17,1.0,N,0.0,Yes,1,Nokia C35,Google,Too expensive for the value.,No,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
CUST001154,16.0,,Machakos,12/20/2023,13-Sep-24,20.0,KES 886.14, ,1.0,Y,13.32,Yes,1,,,Fiber upgrade requested.,Yes,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
CUST001155,49.0,Female,Nakuru,10/3/2023,25/12/2023,23.0,, ,0.0,TRUE,91.28,0,No,Nokia S48,Google,,Yes,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
CUST001156,23.0,M,Nakuru,6/12/2024,16-Apr-25,14.0,-160.47,-2318.11,2.0,0,0.0,No,0,Samsung A36,Billboard,Great service!,No,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
CUST001157,58.0,1,,16-Dec-23,7/14/2024,20.0,,17753.68,1.0,Yes,97.53,0,1,Apple S44,Radio,App keeps logging me out.,No,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
CUST001158,25.0,0,Uasin Gishu,24-Aug-23,7/19/2024,24.0,1907.89,45863.69,5.0,N,,0,1,Xiaomi S9,,Please call me back.,No,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
CUST001159,11.0,Male,Nakuru,1/23/2022,3/6/2022,44.0,575.67,25106.47,1.0,0,0.0,Yes,0,Samsung C70,Friend,,No,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
CUST001160,34.0,Other,Nairobi,1-Jun-21,6/4/2021,51.0,814.99,"41,484.00",1.0,N,,No,1,Huawei Note11,Friend,,No,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
CUST001161,19.0,Other,Machakos,9/29/2024,2021/13/40,11.0,913.87,10038.24,2.0,1,68.05,0,Yes,Tecno S84,Billboard,Network drops sometimes in the evening.,No,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
CUST001162,51.0,Other,Kiambu,4/11/2020,6/7/2020,65.0,539.47,34996.09,2.0,No,0.0,Yes,Yes,Realme S34,Billboard,Great service!,Yes,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
CUST001163,40.0,0,,14/11/2022,12/17/2022,34.0,3505.45, ,4.0,N,,0,1,Tecno S30,,Sawa kabisa!,No,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
CUST001164,43.0,Female,Nakuru,10/27/2023,2/4/2024,22.0,888.01,19746.8,3.0,N,0.0,0,No,Xiaomi S38,,Fiber upgrade requested.,No,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
CUST001165,41.0,Female,Nakuru,30/03/2020,4/16/2020,66.0,773.89,51071.99,3.0,FALSE,0.0,No,0,Realme S84,Radio,,No,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
CUST001166,32.0,1,Meru,3/6/2022,4/1/2022,42.0,1619.96, ,0.0,FALSE,0.0,1,Yes,Vivo A28,,Network drops sometimes in the evening.,No,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
CUST001167,18.0,Other,,2021/13/40,19/12/2025,0.0,1778.73,12.38,1.0,FALSE,0.0,1,No,Oppo C89,X,Network drops sometimes in the evening.,Yes,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
CUST001168,51.0,Other,Mombasa,6/16/2024,11/12/2024,14.0,3962.5,55615.18,2.0,N,0.0,No,Yes,Xiaomi P59,Friend,Sawa kabisa!,No,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
CUST001169,30.0,Other,Nakuru,11/28/2024,5/16/2025,9.0,741.65, ,1.0,TRUE,30.6,Yes,0,Nokia C35,,Sawa kabisa!...,Yes,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
CUST001170,15.0,Female,,6/7/2019,10/3/2019,75.0,3954.1, ,,FALSE,0.0,Yes,Yes,Samsung C15,TV,,No,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
CUST001171,26.0,F,Nyeri,6/22/2021,8/29/2022,51.0,3855.59,196992.32,1.0,TRUE,35.66,1,No,Xiaomi P59,Billboard,Too expensive for the value.,No,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
CUST001172,21.0,1,Uasin Gishu,7/6/2023,22/01/2024,27.0,1617.54,43898.13,0.0,FALSE,0.0,0,1,Xiaomi A49,Twitter/X,Support was helpful via M-Pesa reversal.,No,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
CUST001173,38.0,M,Nyeri,8/13/2019,4/10/2019,73.0,1323.47,96915.89,4.0,No,0.0,No,0,,TV,Network drops sometimes in the evening.,No,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
CUST001174,31.0,0,Meru,1-Feb-19,9/7/2019,80.0,613.16,49223.53,2.0,FALSE,0.0,No,0,Samsung S29,Friend,Network drops sometimes in the evening.,Yes,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
CUST001175,-3.0,0,,4/17/2021,16/08/2021,53.0,2271.96,120366.87,,Y,88.19,No,Yes,Vivo Y29,,Switching from competitor soon.,No,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
