age,county,signup_date,last_purchase_date,tenure_months,monthly_charges,total_charges,num_support_tickets,has_internet,data_usage_gb,is_senior_citizen,dependents,device_model,referrer,feedback_text,churn,gender_Male,gender_Unknown,city_Kisumu,city_Machakos,city_Meru,city_Mombasa,city_Nairobi,city_Nairobi ,city_Naivasha,city_Nakuru,city_Nyeri,city_Thika,city_Unknown,plan_type_Premium,plan_type_Standard,plan_type_Unknown,plan_type_basic,payment_method_Cash,payment_method_Credit card,payment_method_M-Pesa,payment_method_M-pesa,payment_method_MPesa,payment_method_Unknown,contract_one year,contract_two year,contract_unknown
34.0,Nairobi,16-Apr-19,6/6/2019,77.0,510.63,39524.42,4.0,1,72.27,No,1.0,Xiaomi A30,Billboard,Network drops sometimes in the evening.,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33.0,Kiambu,23/06/2020,3-Jul-20,63.0,1780.66,112310.6,3.0,0,0.0,0,0.0,Samsung S29,Unknown,Too expensive for the value.,No,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
17.0,Machakos,3/2/2019,4/2/2019,79.0,1222.4,96075.4,3.0,0,0.0,No,1.0,Huawei C80,X,Too expensive for the value.,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
17.0,Kisumu,7-Jan-23,8/29/2025,32.0,1828.63,40709.825,0.0,0,26.1,1,0.0,Tecno Y78,Unknown,Customer care took long to respond.??,Yes,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
52.0,Nakuru,8/8/2025,12/20/2025,0.0,630.53,-160.52,2.0,0,0.0,Yes,1.0,Oppo Note35,Unknown,Unknown,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28.0,Nyeri,8/19/2022,19/11/2022,37.0,576.97,21251.86,0.0,0,0.0,0,1.0,Tecno Note5,X,Support was helpful via M-Pesa reversal.!!!,No,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41.0,Kisumu,12/14/2020,3/28/2021,57.0,734.55,41904.62,2.0,1,37.33,0,1.0,Samsung A36,Unknown,Great service!,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38.0,Nyeri,22/12/2021,4/3/2022,45.0,1403.92,62752.56,2.0,1,122.97,Yes,0.0,Apple P45,Unknown,App keeps logging me out.,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
45.0,Kisumu,3/8/2019,24/08/2019,74.0,1239.81,92161.75,0.0,0,0.0,Yes,1.0,Vivo A28,Friend,Unknown,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
24.0,Machakos,2021/13/40,12/11/2020,63.0,1572.91,98916.0,2.0,1,56.98,Yes,1.0,Huawei A59,Unknown,Unknown,Yes,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
17.0,Nairobi,9/21/2023,25-May-26,23.0,1832.51,42112.28,1.0,0,26.1,0,1.0,Realme S32,Google,Support was helpful via M-Pesa reversal.,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
37.0,Nairobi,11/24/2024,5/6/2025,9.0,1469.57,12981.24,1.0,0,0.0,1,1.0,Samsung A76,Billboard,"Stable internet, happy so far.",Yes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
24.0,Kisumu,10/4/2020,3/18/2020,65.0,806.18,52765.86,1.0,0,0.0,0,1.0,Apple P45,Billboard,"Stable internet, happy so far.",No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
27.0,Uasin Gishu,18-Sep-19,12/26/2019,72.0,710.81,40709.825,2.0,0,0.0,Yes,1.0,Tecno A72,Unknown,Sawa kabisa!,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33.0,Kisumu,4/5/2024,6/30/2024,16.0,1048.72,14529.72,2.0,0,0.0,No,0.0,Apple A12,Radio,Network drops sometimes in the evening. (pls),Yes,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
31.0,Nairobi,1/22/2023,13/10/2023,31.0,717.69,22247.26,1.0,1,41.32,Yes,1.0,Oppo C32,Twitter/X,"Stable internet, happy so far.",No,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
25.0,Nairobi,10/3/2024,26/09/2026,11.0,-335.93,-3561.92,2.0,0,0.0,0,1.0,Tecno S30,Unknown,Network drops sometimes in the evening.,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
-3.0,Uasin Gishu,28/08/2025,4/28/2026,0.0,743.77,387.97,3.0,1,101.65,No,1.0,Infinix P1,Billboard,Overcharged? Not sure.,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52.0,Unknown,3/22/2020,8/30/2020,39.0,2998.58,40709.825,3.0,0,26.1,0,0.0,Xiaomi A30,Radio,Switching from competitor soon.,No,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
29.0,Nyeri,1/26/2024,14/02/2024,19.0,1844.81,40709.825,1.0,1,51.19,0,0.0,Infinix Note44,X,Overcharged? Not sure.,No,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
4.0,Nakuru,8/25/2024,12/5/2024,12.0,2812.19,33693.78,1.0,0,0.0,Yes,1.0,Nokia C88,TV,Too expensive for the value.,No,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
44.0,Nairobi,26/06/2021,23/01/2022,51.0,666.41,34149.38,4.0,1,91.49,No,1.0,Unknown,TV,Sawa kabisa!,No,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29.0,Mombasa,27/06/2019,19/07/2019,75.0,1643.3,40709.825,0.0,0,0.0,No,0.0,Huawei C80,Unknown,Fiber upgrade requested.,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
33.0,Unknown,11/5/2024,3/1/2027,10.0,661.5,40709.825,1.0,0,26.1,No,1.0,Apple Y34,Friend,Great service!,No,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
27.0,Nakuru,5/20/2022,7-Apr-23,40.0,2926.93,116785.01,2.0,0,0.0,Yes,1.0,Unknown,Radio,Unknown,Yes,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
43.0,Kiambu,20-Feb-24,3/19/2024,18.0,1075.75,19467.39,2.0,1,80.59,Yes,0.0,Huawei Y38,Unknown,Overcharged? Not sure.,No,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
23.0,Nairobi,8/5/2019,6/22/2019,77.0,2601.49,200364.66,2.0,0,0.0,Yes,0.0,Tecno Y78,Billboard,Please call me back.,No,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
34.0,Kisumu,7/9/2019,1/10/2019,72.0,1950.22,140210.04,3.0,0,0.0,Yes,0.0,Apple Y34,Unknown,Unknown,No,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
29.0,Uasin Gishu,15/05/2024,3/1/2025,39.0,2430.41,40709.825,1.0,1,71.76,Yes,0.0,Apple Y34,Google,App keeps logging me out.,No,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
32.0,Nyeri,4/7/2023,8/27/2023,26.0,943.3,24288.29,2.0,0,0.0,Yes,1.0,Realme Note51,Billboard,Network drops sometimes in the evening.,No,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
41.0,Nairobi,10/13/2023,7/5/2024,23.0,68460.82,1574796.95,2.0,0,26.1,Yes,0.0,Xiaomi P59,Unknown,Great service!,No,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45.0,Nakuru,3/18/2020,3/18/2020,66.0,2562.54,169295.46,1.0,1,19.52,No,0.0,Oppo C32,Radio,Customer care took long to respond.,No,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
43.0,Unknown,1/7/2024,24-Mar-25,14.0,782.16,40709.825,3.0,1,128.97,1,1.0,Infinix S90,Twitter/X,Network drops sometimes in the evening.,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
57.0,Kisumu,22/12/2023,21-Mar-24,20.0,1030.71,20678.18,2.0,0,26.1,0,1.0,Xiaomi A30,Billboard,Support was helpful via M-Pesa reversal.,No,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
37.0,Mombasa,10/29/2019,4-Sep-20,71.0,1628.17,115820.34,2.0,1,115.63,0,1.0,Samsung C70,X,Unknown,Yes,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20.0,Nakuru,11/27/2019,1/11/2021,70.0,3873.06,40709.825,1.0,1,51.03,No,1.0,Nokia C88,Unknown,Please call me back.,No,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
40.0,Mombasa,8/12/2022,8/14/2022,39.0,1048.72,40709.825,6.0,1,42.17,No,1.0,Huawei C80,Unknown,Unknown,No,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31.0,Unknown,8/30/2020,22-Sep-20,61.0,2106.29,128618.07,0.0,0,26.1,0,0.0,Huawei P74,Unknown,Switching from competitor soon.,Yes,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
35.0,Unknown,27/09/2019,5/11/2019,72.0,2335.8,167756.6,4.0,0,26.1,Yes,1.0,Infinix Note29,X,Too expensive for the value.,No,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30.0,Nairobi,5/31/2020,2/9/2021,39.0,1048.72,40709.825,4.0,1,65.88,0,,Vivo A28,Radio,Too expensive for the value.,No,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
57.0,Meru,31-Jan-22,1/27/2022,43.0,743.12,32128.15,2.0,0,0.0,No,1.0,Oppo S69,Billboard,Switching from competitor soon.,No,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28.0,Kiambu,25-Jul-25,8/19/2025,1.0,1048.72,40709.825,4.0,1,54.08,0,0.0,Tecno A72,X,Support was helpful via M-Pesa reversal.,No,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
19.0,Mombasa,24-Feb-25,25-Apr-26,6.0,1300.51,40709.825,0.0,1,53.03,0,1.0,Xiaomi A85,Facebook,Too expensive for the value.,Yes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
27.0,Nyeri,8/24/2022,11/22/2022,36.0,661.5,23605.7,2.0,1,94.11,Yes,1.0,Infinix Note29,Radio,Customer care took long to respond.,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32.0,Unknown,4/10/2023,6/10/2023,29.0,993.26,40709.825,2.0,0,0.0,0,1.0,Realme S32,Unknown,"Stable internet, happy so far.",No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
32.0,Nairobi,12/13/2024,15-Mar-25,7.0,806.64,5557.01,1.0,0,0.0,No,,Unknown,Unknown,Fiber upgrade requested.,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
60.0,Nakuru,4/22/2022,5/24/2022,41.0,901.59,40709.825,2.0,1,64.79,No,1.0,Huawei C80,Google,Support was helpful via M-Pesa reversal.,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
47.0,Mombasa,2-Feb-24,2-Feb-24,19.0,1048.72,10542.56,1.0,1,90.02,No,0.0,Nokia P27,Unknown,Overcharged? Not sure.,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
34.0,Kiambu,1/9/2024,12/11/2024,12.0,1700.6,20619.84,2.0,0,0.0,0,0.0,Nokia C88,Friend,Network drops sometimes in the evening.,No,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
36.0,Nakuru,29/10/2023,20/12/2024,22.0,1534.0,33834.42,4.0,0,0.0,0,0.0,Oppo C89,Unknown,Great service!,Yes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
145.0,Nakuru,11/2/2020,5/20/2020,67.0,1048.72,40709.825,2.0,1,46.28,Yes,0.0,Unknown,TV,Customer care took long to respond.,Yes,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26.0,Machakos,13/04/2020,10/15/2020,65.0,834.09,53798.87,0.0,1,27.15,Yes,1.0,Tecno S30,TV,Fiber upgrade requested.,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23.0,Kiambu,3/8/2025,5/2/2025,6.0,1834.15,10692.98,4.0,0,26.1,No,0.0,Infinix Note44,Unknown,Great service!,Yes,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
31.0,Uasin Gishu,30/05/2021,8/9/2021,51.0,1730.34,87836.48,2.0,1,119.56,Yes,1.0,Realme Note51,TV,Unknown,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
54.0,Meru,10/28/2023,2-May-24,22.0,966.22,21363.48,3.0,0,26.1,No,0.0,Tecno Note5,TV,Too expensive for the value. (pls),No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26.0,Meru,24-Jul-21,31/10/2021,50.0,2463.6,122768.65,0.0,0,0.0,Yes,0.0,Realme S34,Billboard,"Stable internet, happy so far. (pls)",No,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
19.0,Nakuru,20-Oct-22,9/13/2022,35.0,1048.72,61156.72,2.0,1,90.96,No,0.0,Apple A12,Friend,Support was helpful via M-Pesa reversal.,No,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
16.0,Kiambu,1/2/2024,2021/13/40,19.0,827.9,15895.62,3.0,1,47.48,0,0.0,Vivo Note35,TV,Support was helpful via M-Pesa reversal. (pls),No,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15.0,Kisumu,8/31/2023,3/26/2024,24.0,1447.46,34493.54,3.0,0,0.0,No,1.0,Realme Note51,X,Unknown,Yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
57.0,Kiambu,25/01/2020,31/01/2020,68.0,561.75,40709.825,0.0,0,0.0,Yes,1.0,Samsung S14,Radio,Network drops sometimes in the evening.,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36.0,Mombasa,7/4/2022,5/23/2022,38.0,1920.54,72904.91,3.0,0,0.0,1,0.0,Tecno S30,Radio,"Stable internet, happy so far.",No,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
56.0,Kisumu,15-Oct-23,9/4/2023,23.0,1048.72,26751.56,2.0,1,11.97,1,1.0,Unknown,Friend,Unknown,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
40.0,Machakos,4/7/2022,15-Sep-22,38.0,1048.72,40709.825,3.0,1,12.22,No,0.0,Xiaomi S38,Twitter/X,"Stable internet, happy so far.",No,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
42.0,Unknown,11/10/2021,28/01/2022,46.0,637.36,29611.04,5.0,0,0.0,No,0.0,Unknown,Unknown,Overcharged? Not sure.,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
47.0,Kisumu,14-Mar-23,8/5/2023,30.0,1048.72,38974.83,1.0,1,48.44,1,1.0,Vivo A41,TV,Switching from competitor soon.,Yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26.0,Nakuru,9/17/2020,4/11/2021,60.0,1048.72,35604.64,1.0,1,76.81,Yes,1.0,Apple A12,Unknown,Support was helpful via M-Pesa reversal.,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41.0,Unknown,26-Apr-24,1/15/2025,16.0,1048.72,40709.825,1.0,1,98.0,0,1.0,Vivo Y29,Unknown,Switching from competitor soon.,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
42.0,Meru,2/10/2019,5-Feb-20,72.0,951.3,68290.51,2.0,1,55.27,1,1.0,Vivo A28,Unknown,Great service!,No,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
34.0,Nyeri,9/1/2020,3/11/2021,68.0,801.22,54156.16,2.0,0,0.0,1,1.0,Infinix S90,Twitter/X,Overcharged? Not sure.,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28.0,Nakuru,12/16/2019,3/23/2020,69.0,1158.32,80148.21,2.0,0,0.0,No,0.0,Unknown,Billboard,Switching from competitor soon.,No,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
18.0,Machakos,17/01/2020,9/3/2020,68.0,745.1,40709.825,2.0,0,0.0,1,0.0,Oppo C89,Radio,Sawa kabisa!,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27.0,Kisumu,11/4/2023,12/14/2023,22.0,679.04,40709.825,2.0,0,0.0,1,1.0,Samsung C15,Unknown,Fiber upgrade requested.,No,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.0,Machakos,1/31/2020,23-Sep-20,68.0,1970.26,134119.01,1.0,1,11.95,No,0.0,Unknown,Twitter/X,"Stable internet, happy so far.",Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20.0,Mombasa,7-Mar-23,6/29/2023,30.0,2175.87,40709.825,2.0,0,0.0,No,0.0,Oppo Note35,Billboard,Support was helpful via M-Pesa reversal.,No,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
34.0,Kisumu,6/16/2020,10-Oct-21,63.0,1374.05,86354.42,2.0,0,26.1,0,0.0,Xiaomi S9,X,Switching from competitor soon.,Yes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
36.0,Meru,3/28/2025,8/21/2025,5.0,750.28,40709.825,1.0,0,0.0,No,0.0,Xiaomi A85,Unknown,Great service!,No,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
31.0,Meru,3/9/2019,2/28/2020,73.0,680.78,40709.825,0.0,1,11.48,0,,Samsung C15,Facebook,Overcharged? Not sure.,Yes,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
49.0,Kiambu,7/30/2025,18-Dec-25,1.0,1942.69,1960.19,1.0,1,47.28,0,0.0,Samsung A36,Google,App keeps logging me out.,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
145.0,Nakuru,4/19/2025,3-Sep-25,39.0,1886.01,40709.825,0.0,0,0.0,No,1.0,Nokia P27,Unknown,Unknown,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
30.0,Unknown,19-Apr-25,3/18/2026,4.0,1048.72,40709.825,2.0,0,0.0,No,1.0,Unknown,TV,Great service!,Yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
54.0,Meru,12-Sep-22,16/08/2023,36.0,1048.72,40709.825,3.0,1,84.91,Yes,1.0,Nokia S48,Twitter/X,Too expensive for the value.,No,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52.0,Mombasa,5/15/2020,11/7/2020,64.0,602.77,40709.825,1.0,0,0.0,No,1.0,Oppo Y82,Radio,Sawa kabisa!,No,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
45.0,Nakuru,10/8/2023,1/9/2024,25.0,1381.72,34786.44,1.0,1,71.91,No,1.0,Realme S32,Friend,Customer care took long to respond.,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
52.0,Kiambu,19-Dec-22,3/9/2025,33.0,949.56,31476.64,3.0,1,37.59,1,0.0,Realme S34,Billboard,Overcharged? Not sure.,No,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18.0,Mombasa,29/09/2023,1/8/2024,23.0,820.8,19181.51,1.0,1,62.95,No,,Tecno S30,Unknown,Switching from competitor soon.,No,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
54.0,Kiambu,30-Jul-19,27-Jun-20,74.0,1751.55,129788.06,4.0,1,90.52,0,0.0,Realme S84,Billboard,Switching from competitor soon.,No,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
27.0,Nakuru,24/03/2022,31-Jan-23,42.0,661.65,27605.88,1.0,1,73.81,0,0.0,Unknown,Facebook,Unknown,Yes,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23.0,Unknown,2021/13/40,4/6/2022,38.0,1425.65,54216.16,2.0,0,26.1,Yes,0.0,Unknown,Friend,Switching from competitor soon.,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
28.0,Mombasa,11/12/2022,15/12/2022,33.0,660.53,21602.09,1.0,0,0.0,0,1.0,Nokia C88,Unknown,Customer care took long to respond.,No,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
27.0,Mombasa,2/29/2020,20/11/2021,67.0,3024.99,202704.0,1.0,1,79.2,0,0.0,Oppo S69,Friend,Switching from competitor soon.,No,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
19.0,Machakos,2021/13/40,7/20/2025,2.0,1322.95,2490.51,3.0,0,26.1,1,0.0,Vivo Y29,Google,Please call me back.,Yes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
17.0,Nairobi,9/9/2024,10/20/2024,12.0,1782.08,21413.25,2.0,0,26.1,0,1.0,Samsung A76,Billboard,"Stable internet, happy so far.",No,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
43.0,Kisumu,21-May-21,3/7/2022,-52.0,1489.11,40709.825,0.0,1,86.43,1,1.0,Vivo A28,Unknown,Too expensive for the value.,Yes,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
31.0,Kiambu,25-Sep-20,10/20/2020,60.0,1276.77,76596.62,0.0,1,72.86,0,0.0,Vivo Note35,Twitter/X,Switching from competitor soon.,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
34.0,Kiambu,5/29/2024,6/22/2024,15.0,931.82,13569.1,0.0,1,34.97,0,0.0,Infinix Note29,Billboard,"Stable internet, happy so far.",No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35.0,Nakuru,7/7/2021,11/18/2021,50.0,1391.25,69665.71,0.0,0,26.1,1,1.0,Apple S44,Radio,Support was helpful via M-Pesa reversal.,No,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
28.0,Nakuru,19-Mar-20,9-Jan-21,66.0,1048.72,40709.825,0.0,0,26.1,0,0.0,Tecno S30,Facebook,Please call me back.,No,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
37.0,Nakuru,12/5/2022,3/26/2023,33.0,1048.72,95518.41,2.0,1,86.76,1,,Huawei A59,TV,Overcharged? Not sure.,No,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
40.0,Nakuru,3/28/2025,5/23/2025,5.0,2435.78,40709.825,1.0,1,83.5,Yes,1.0,Apple Y34,Google,App keeps logging me out.,No,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
32.0,Unknown,2/14/2023,10/14/2023,31.0,1276.81,39480.64,2.0,0,26.1,No,0.0,Vivo Note35,Unknown,Please call me back.,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33.0,Nakuru,4/15/2020,18-Nov-20,65.0,624.62,40519.06,1.0,0,26.1,No,0.0,Infinix Note44,Billboard,Unknown,No,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
38.0,Nyeri,2/15/2022,20/02/2023,43.0,3439.68,148042.96,2.0,0,0.0,Yes,0.0,Oppo C32,TV,Unknown,Yes,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
46.0,Kiambu,6/9/2025,10/28/2025,2.0,1337.28,2847.62,4.0,1,59.42,1,0.0,Unknown,Radio,Sawa kabisa!,Yes,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
40.0,Mombasa,15-Jul-21,22/08/2021,39.0,1284.15,40709.825,2.0,1,21.57,Yes,,Realme Note51,Radio,App keeps logging me out.,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
